seed_id,seed,domain,syntactic_type,register,utterance_length,lexical_complexity,speech_phenomena,strategy,strategy_family,constrained_transform,utterance,semantic_similarity,perplexity
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,llm_paraphrase,llm_paraphrase,,it’d be great if you could lock the front door before i head out,0.8307,230.58
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,llm_paraphrase,llm_paraphrase,,can you lock the front door for me before i head out,0.9285,66.33
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,llm_paraphrase,llm_paraphrase,,please lock the front door after i leave,0.8662,157.91
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,llm_paraphrase,llm_paraphrase,,can you make sure to lock the front door before i head out,0.8878,57.02
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,llm_paraphrase,llm_paraphrase,,would you mind locking the front door once i leave,0.907,168.93
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,llm_paraphrase,llm_paraphrase,,could you please secure the front door before i go,0.7839,101.87
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,llm_paraphrase,llm_paraphrase,,can you lock the front door for me before i leave,0.9774,74.08
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,llm_paraphrase,llm_paraphrase,,do you think you could lock the front door when i step out,0.885,68.17
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,llm_paraphrase,llm_paraphrase,,would you lock the front door after i leave,0.9434,166.26
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,llm_paraphrase,llm_paraphrase,,can you shut and lock the front door before i head out,0.8834,106.55
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,llm_paraphrase,llm_paraphrase,,please remember to lock the front door after i leave,0.7947,98.58
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:polar_question,constrained,polar_question,can you lock the front door before i leave,0.9777,122.97
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:polite_imperative,constrained,polite_imperative,please lock the front door before i leave,0.873,126.26
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:polite_imperative,constrained,polite_imperative,kindly lock the front door before i leave,0.8396,272.9
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:polite_imperative,constrained,polite_imperative,go ahead and lock the front door before i leave,0.8708,133.28
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:indirect_need,constrained,indirect_need,i need you to lock the front door before i leave,0.8331,92.28
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:indirect_need,constrained,indirect_need,i would like you to lock the front door before i leave,0.8405,57.72
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:indirect_need,constrained,indirect_need,i want you to lock the front door before i leave,0.826,82.18
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:hedged_request,constrained,hedged_request,could you lock the front door before i leave if possible,0.9906,144.69
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:hedged_request,constrained,hedged_request,could you lock the front door before i leave whenever you can,0.9722,162.56
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:hedged_request,constrained,hedged_request,could you lock the front door before i leave at some point,0.9906,97.22
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:conditional,constrained,conditional,if you could would you lock the front door before i leave,0.9204,277.41
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:conditional,constrained,conditional,is it possible to lock the front door before i leave,0.9443,98.69
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:conditional,constrained,conditional,would you be able to lock the front door before i leave,0.9762,50.78
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:modal_would,constrained,modal_would,would you lock the front door before i leave,0.9486,134.18
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:modal_would,constrained,modal_would,would it be possible for you to lock the front door before i leave,0.9577,39.18
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:modal_should,constrained,modal_should,the front door should be locked before i leave,0.8415,103.54
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:modal_should,constrained,modal_should,the front door should be secured before i leave,0.7426,166.62
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:modal_should,constrained,modal_should,the front door should be shut before i leave,0.6913,121.05
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:passive_voice,constrained,passive_voice,could the front door be locked before i leave,0.9366,78.82
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:passive_voice,constrained,passive_voice,could the front door be secured before i leave,0.8474,142.75
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:passive_voice,constrained,passive_voice,could the front door be shut before i leave,0.7911,88.12
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:negative_framing,constrained,negative_framing,please don't forget to lock the front door before i leave,0.7375,44.59
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:negative_framing,constrained,negative_framing,make sure the front door isn't left unlocked before i leave,0.7173,84.59
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:negative_framing,constrained,negative_framing,don't leave the front door unlocked before i leave,0.8093,62.98
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:progressive_desire,constrained,progressive_desire,i've been hoping you could lock the front door before i leave,0.906,135.52
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:progressive_desire,constrained,progressive_desire,i was meaning to ask you to lock the front door before i leave,0.808,99.63
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:progressive_desire,constrained,progressive_desire,i've been wanting you to lock the front door before i leave,0.8282,113.38
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:time_framed,constrained,time_framed,could you lock the front door right now,0.9056,71.57
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:time_framed,constrained,time_framed,could you lock the front door once you're done,0.9331,38.95
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:time_framed,constrained,time_framed,could you lock the front door for the night,0.8573,69.66
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:reason_added,constrained,reason_added,could you lock the front door before i head out? i'm going to sleep,0.8762,45.14
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:reason_added,constrained,reason_added,could you lock the front door before i leave? it's getting late,0.944,79.35
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:reason_added,constrained,reason_added,could you lock the front door before i go? i'm heading out,0.9229,79.94
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:abbreviated_spoken,constrained,abbreviated_spoken,can you lock the front door before i go,0.9443,103.23
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:abbreviated_spoken,constrained,abbreviated_spoken,can you just lock the front door before i head out,0.9206,85.28
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:abbreviated_spoken,constrained,abbreviated_spoken,can you lock the front door real quick before i leave,0.9298,190.68
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:emphatic,constrained,emphatic,could you really lock the front door before i leave,0.9692,136.74
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:emphatic,constrained,emphatic,make sure to lock the front door before i leave,0.7835,89.09
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:emphatic,constrained,emphatic,be sure to definitely lock the front door before i leave,0.8093,154.41
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:confirmation_seeking,constrained,confirmation_seeking,could you lock the front door before i leave okay,0.9758,289.89
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:confirmation_seeking,constrained,confirmation_seeking,can you lock the front door before i leave alright,0.9674,299.3
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,constrained:confirmation_seeking,constrained,confirmation_seeking,would you mind locking the front door before i leave can you do that,0.9284,96.73
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the front door before i do,0.9494,124.08
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the front gates before i leave,0.8649,326.38
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you answer the front door before i leave,0.7173,159.5
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you reach the front door before i leave,0.8091,126.45
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the front office before i leave,0.7629,459.57
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the front door before to leave,0.9813,150.96
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you fix the front door before i leave,0.7778,146.29
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you use the front door before i leave,0.8466,142.54
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the front door before ill leave,0.9834,389.16
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the front doors before i leave,0.9599,170.73
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the damn door before i leave,0.8677,152.15
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the bedroom door before i leave,0.8554,126.08
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the trap door before i leave,0.7947,183.99
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the cellar door before i leave,0.7937,193.22
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the front door before they leave,0.915,72.38
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the barn door before i leave,0.787,163.52
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the front door before anyone leave,0.9599,212.91
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the front hatch before i leave,0.8271,313.93
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the front lock before i leave,0.9286,344.3
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the front door before i die,0.8591,170.67
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the front door before we leave,0.9679,60.8
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you grab the front door before i leave,0.8374,164.77
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the front window before i leave,0.8579,220.24
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the front door before he leave,0.9102,133.69
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the cabin door before i leave,0.8418,159.64
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you open the front door before i leave,0.8637,86.81
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the front windows before i leave,0.8363,287.57
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the front door before i come,0.945,114.86
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the front steps before i leave,0.797,410.08
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the front gate before i leave,0.878,244.89
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you handle the front door before i leave,0.8222,188.01
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you unlock the front door before i leave,0.9063,118.74
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the front door before i can,0.946,123.75
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the front door before she leave,0.8726,139.92
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the front room before i leave,0.8903,394.12
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the kitchen door before i leave,0.8529,139.96
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you shut the front door before i leave,0.849,104.82
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the front door before please leave,0.9767,211.42
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the closet door before i leave,0.8214,143.25
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the front door before you leave,0.9866,49.76
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you hold the front door before i leave,0.8839,204.38
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the front door before i hear,0.8497,141.74
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the front door before i knock,0.8862,143.08
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the fridge door before i leave,0.7913,125.06
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the front door before i could,0.927,123.23
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the pantry door before i leave,0.8079,121.12
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you slam the front door before i leave,0.8182,171.61
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the front door before i start,0.9204,129.12
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the back door before i leave,0.9514,117.87
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,mlm_substitution,mlm_substitution,,could you lock the attic door before i leave,0.8,179.57
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,expansion,expansion,,can you make sure the back door is locked too,0.7213,43.79
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,expansion,expansion,,please double check that the windows are closed,0.172,44.0
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,expansion,expansion,,would you mind locking the garage door after me,0.6712,137.38
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,expansion,expansion,,can you set the alarm before i go,0.5062,154.17
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,expansion,expansion,,is it possible to secure the side gate as well,0.4521,104.92
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,expansion,expansion,,can you just check that the front door is bolted,0.5451,76.83
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,expansion,expansion,,would you lock the door behind me when i step out,0.7549,73.37
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,expansion,expansion,,could you remind me to lock the door before i leave,0.7761,58.6
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,expansion,expansion,,please ensure all the doors are locked before i exit,0.6169,113.64
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,expansion,expansion,,don't forget to lock up once i'm gone,0.4809,114.7
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,expansion,expansion,,can you turn on the security system before i head out,0.4717,94.0
7,could you lock the front door before i leave,smart_home,polar_question,neutral,medium,temporal_reference; named_entity,,expansion,expansion,,could you close the door securely when i leave,0.7585,141.94
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,please switch off the lights and secure the door,0.8067,51.39
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,make sure to turn off the lights and lock the door behind you,0.7596,15.92
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,don’t forget to shut off the lights and lock the door,0.8628,114.29
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,be sure to turn the lights off and lock the door when you leave,0.7396,20.76
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,could you switch the lights off and make sure the door is locked,0.7387,27.35
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,remember to turn off the lights and lock up before you go,0.725,23.34
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,can you please turn off the lights and ensure the door is locked,0.7864,24.99
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,make sure to cut the lights and lock the door when you're done,0.7625,30.81
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,please turn off the lights and double check that the door is locked,0.8341,17.57
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,make it a point to turn the lights off and lock the door as you leave,0.8693,25.5
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,please switch off the lights and make sure to lock the door,0.789,26.62
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,could you turn the lights off and secure the door,0.6963,27.61
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,make sure to shut off the lights and lock up the door,0.8198,36.42
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,can you switch the lights off and lock the door behind you,0.6428,33.92
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,don't forget to turn the lights off and lock the door when you leave,0.803,13.26
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,can you ensure the lights are off and the door is locked,0.707,35.91
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,please make sure the lights are off and lock the door before you go,0.7102,18.42
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,make sure you turn off the lights and lock the door as you leave,0.8177,19.51
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,can you turn off the lights and also lock the door,0.6857,31.58
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,remember to switch off the lights and lock the door when you leave,0.8579,15.71
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,don't forget to turn the lights off and secure the door,0.818,21.12
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,could you turn off the lights and lock up before you leave,0.598,35.81
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,make sure you switch off the lights and lock the door behind you,0.7918,20.79
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,could you please turn off the lights and close the door securely,0.7056,21.65
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,make sure to turn the lights off and lock the door when you’re done,0.7668,78.76
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,remember to switch off the lights and lock the door,0.9204,18.47
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,can you turn the lights off and ensure the door is locked,0.7204,29.35
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,please make sure to lock the door and turn off the lights,0.7354,14.22
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,before you go can you turn off the lights and lock the door,0.7518,28.49
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,could you extinguish the lights and secure the door,0.6292,59.12
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,make sure to turn off the lights and lock up the door,0.8095,28.67
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,don't forget to switch off the lights and lock the door before you go,0.7908,16.78
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,can you please flick the lights off and close the door securely,0.6532,66.81
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,be sure to turn the lights off and lock the door on your way out,0.7322,22.29
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,please make sure the lights are off and that the door is locked,0.7476,16.93
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,remember to switch the lights off and lock the door behind you,0.8543,23.25
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,could you turn the lights off and make sure the door is locked,0.7762,16.75
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,when you leave please turn off the lights and lock the door,0.8051,35.82
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,make sure to shut off the lights and lock the door behind you,0.7702,21.0
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,don’t forget to turn off the lights and lock up as you go out,0.6883,109.36
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,please ensure the lights are off and the door is locked,0.7924,34.45
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,can you make sure the lights are off and the door is locked,0.75,21.9
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,make it a point to turn off the lights and close the door securely,0.7972,30.55
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,before you head out please turn off the lights and lock the door,0.756,34.8
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,llm_paraphrase,llm_paraphrase,,don’t leave the lights on; lock the door when you get a chance,0.7784,125.39
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,constrained:polar_question,constrained,polar_question,can you turn off the lights and lock the door,0.7039,20.71
8,turn off the lights and lock the door,smart_home,imperative,neutral,medium,phrasal_verb; multi_intent,,constrained:polar_question,constrained,polar_question,would you mind turning off the lights and locking the door,0.712,24.3
